Company Perm ID,Ticker,Company Name,Industry Name,Stakeholder Perm ID,Stakeholder Name,Issue Perm ID,Issue Name,Metric Perm ID,Metric Name,Datapoint ID,Datapoint Name,Description,Source,Geography,Value,Unit,Resource
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,9636dcc829bab0e52b985f996ce27efa,Mandatory Compliance with ILO Mentioned in Supplier Code of Conduct,"An assessment of whether suppliers' compliance with the terms of the International Labor Organization convention(s) is mandatory. Companies receive a ""True"" if it is and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/assets/files/sr17-code-of-basic-working-conditions-2012.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,bfba7fce9bc79c04e7495310739cf587,Mandatory Compliance with ISO26000 in Supplier Code of Conduct,"An assessment of whether suppliers' compliance with the terms of the IS0 26000 standard is mandatory. Companies receive a ""True"" if it is and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/assets/files/sr17-code-of-basic-working-conditions-2012.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,6acdb9904eb60348c502a7cc0ecbe460,Mandatory Compliance with RBA in Supplier Code of Conduct,"An assessment of whether suppliers' compliance with the terms of the RBA/EICC Code of Conduct is mandatory. Companies receive a ""True"" if it is and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/assets/files/sr17-code-of-basic-working-conditions-2012.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,7414429b964bf1e5695cc44c207a4566,Mandatory Compliance with SA8000 Mentioned in Supplier Code of Conduct,"An assessment of whether suppliers' compliance with the terms of the SA8000 standard is mandatory. Companies receive a ""True"" if it is and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/assets/files/sr17-code-of-basic-working-conditions-2012.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,617acdc7c54f826ebb446b49fa69be0f,Mandatory Compliance with UN Guiding Principles Mentioned in Supplier Code of Conduct,"An assessment of whether suppliers' compliance with the terms of the United Nations Guiding Principles on Business and Human Rights is mandatory. Companies receive a ""True"" if it is and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/assets/files/sr17-code-of-basic-working-conditions-2012.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,fc2217f5e16a925b41da79caea502c25,Mandatory Terms of Supplier Code of Conduct,"An assessment of whether compliance with the human rights provisions in the company's Supplier Code of Conduct or Human Rights policy is mandatory. Companies receive a ""True"" if it is and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/assets/files/sr18.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,047f06acebeab102e4a3732e9addc96a,Other Related Terms Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly addresses any other human rights-related issues (e.g. indigenous people's rights, workers' rights, animal welfare, etc). Companies receive a ""True"" if that is correct and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://corporate.ford.com/microsites/sustainability-report-2017-18/doc/sr17-code-of-basic-working-conditions-2012.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,749cce9026c4c774b708de9db732de99,Prison Labor Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly prohibits the use of prison labor. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://corporate.ford.com/microsites/sustainability-report-2017-18/doc/sr17-code-of-basic-working-conditions-2012.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,351b838af93c1d327eee890cdbbf1d9e,RBA Code of Conduct Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly references the RBA/EICC Code of Conduct. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/assets/files/sr17-code-of-basic-working-conditions-2012.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,2c119e97f49724b0326a0e95abdd7f68,SA8000 Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly references the SA8000 standard. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/assets/files/sr17-code-of-basic-working-conditions-2012.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,be3e391964410330469599626c262712,Safe Working Conditions Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly addresses the health and safety of workers. Companies receive a ""True"" if that is correct and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://corporate.ford.com/microsites/sustainability-report-2017-18/doc/sr17-code-of-basic-working-conditions-2012.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,d4553744855873fdc097c949fa8f5806,Slavery Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly prohibits the use of slavery. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://corporate.ford.com/microsites/sustainability-report-2017-18/doc/sr17-code-of-basic-working-conditions-2012.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,aec1e08ccc69a518174c2b48857aed36,UN Guiding Principles Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly references the United Nations Guiding Principles on Business and Human Rights (also known as the Ruggie Principles). Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/assets/files/sr17-code-of-basic-working-conditions-2012.pdf
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,7b534b9153ce74ad351259c70db396ab,GRI Used in Supply Chain and Human Rights Reporting,"An assessment of whether the company reports using the GRI framework on metrics relating to supply chain, human rights, or labor rights issues. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/performance-and-reports.html
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,8795fbd0da3867b6875d3d0d6cfa4904,Remedial Actions in Response to Human Rights Audits,"An assessment of whether the company discloses the actions taken to remedy or address issues that arise as part of human rights audits. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/performance-and-reports.html
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,e997d7282bbc777a639008ac017165ce,Report Findings Human Rights Audits,"An assessment of whether the company reports specific findings from supply chain audits. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/performance-and-reports.html
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,36d6931753ab4ca402e11b1abcb2207d,SASB Used in Supply Chain and Human Rights Reporting,"An assessment of whether the company reports human or labor rights/supply chain indicators using the SASB reporting framework. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/performance-and-reports.html
3328cef38019f230da12681dc,F,Ford Motor Company,Automobiles & Parts,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,b29820ded160ac40be2c88de7b0e2c90,Supplier List,"An assessment of whether the company discloses detailed supply chain information by factory name and location (e.g. provides a list of its top 100 suppliers, or a complete list of its suppliers). Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://corporate.ford.com/microsites/sustainability-report-2018-19/assets/files/sr18-abf-suppliers-factsheet.pdf
